City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Ship Date,Ship Mode
Plano,United States,GK-14620,Grace Kelly,9/9/2021,CA-2021-139444,75023,OFF-LA-10000134,Avery 511,9/15/2021,Standard Class
Chicago,United States,HE-14800,Harold Engle,1/30/2020,CA-2020-114944,60623,OFF-PA-10003892,Xerox 1943,2/4/2020,Standard Class
Dallas,United States,YC-21895,Yoseph Carroll,9/6/2020,CA-2020-123932,75217,OFF-PA-10004665,Advantus Motivational Note Cards,9/12/2020,Standard Class
San Antonio,United States,VB-21745,Victoria Brennan,11/23/2019,CA-2019-111395,78207,OFF-PA-10000994,Xerox 1915,11/27/2019,Standard Class
Chicago,United States,SP-20545,Sibella Parks,4/21/2020,US-2020-103646,60623,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,4/26/2020,Standard Class
Chicago,United States,BM-11575,Brendan Murry,4/17/2021,US-2021-129203,60653,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,4/22/2021,Standard Class
Dallas,United States,KE-16420,Katrina Edelman,11/13/2021,CA-2021-113873,75220,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,11/19/2021,Standard Class
Dallas,United States,SC-20770,Stewart Carmichael,3/2/2021,CA-2021-146024,75081,OFF-SU-10001935,Staple remover,3/8/2021,Standard Class
Houston,United States,RP-19855,Roy Phan,12/2/2021,CA-2021-104108,77095,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,12/9/2021,Standard Class
Dallas,United States,HM-14860,Harry Marie,7/21/2018,CA-2018-129189,75217,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",7/25/2018,Standard Class
Grapevine,United States,MY-18295,Muhammed Yedwab,4/15/2020,US-2020-132423,76051,OFF-FA-10002988,Ideal Clamps,4/19/2020,Standard Class
Chicago,United States,FC-14335,Fred Chung,3/30/2019,CA-2019-121405,60610,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",4/4/2019,Standard Class
Houston,United States,MS-17980,Michael Stewart,6/30/2018,CA-2018-116757,77095,OFF-PA-10002005,Xerox 225,7/4/2018,Standard Class
Chicago,United States,JS-15595,Jill Stevenson,9/2/2021,CA-2021-111220,60653,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",9/8/2021,Standard Class
Fort Worth,United States,DB-13555,Dorothy Badders,5/6/2021,US-2021-133200,76106,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,5/11/2021,Standard Class
Houston,United States,MS-17980,Michael Stewart,6/30/2018,CA-2018-116757,77095,OFF-FA-10002815,Staples,7/4/2018,Standard Class
Rockford,United States,PJ-18835,Patrick Jones,5/19/2021,US-2021-108700,61107,OFF-PA-10004733,Things To Do Today Spiral Book,5/23/2021,Standard Class
Dallas,United States,LS-16945,Linda Southworth,7/5/2021,CA-2021-100223,75220,OFF-PA-10002195,Xerox 1966,7/10/2021,Standard Class
Austin,United States,CV-12805,Cynthia Voltz,5/9/2020,US-2020-144057,78745,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",5/13/2020,Standard Class
Houston,United States,DB-12970,Darren Budd,11/12/2018,US-2018-159618,77036,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,11/16/2018,Standard Class
Oak Park,United States,SS-20140,Saphhira Shifley,12/15/2021,CA-2021-136063,60302,OFF-AR-10000823,Newell 307,12/19/2021,Standard Class
Corpus Christi,United States,MD-17860,Michael Dominguez,12/2/2018,US-2018-117744,78415,OFF-AR-10000940,Newell 343,12/6/2018,Standard Class
Grapevine,United States,MY-18295,Muhammed Yedwab,4/15/2020,US-2020-132423,76051,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",4/19/2020,Standard Class
Houston,United States,MF-18250,Monica Federle,11/12/2019,CA-2019-162964,77095,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",11/18/2019,Standard Class
Highland Park,United States,KH-16330,Katharine Harms,6/27/2020,CA-2020-153577,60035,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",7/1/2020,Standard Class
Austin,United States,AS-10045,Aaron Smayling,8/1/2021,CA-2021-162691,78745,OFF-PA-10003729,Xerox 1998,8/7/2021,Standard Class
Houston,United States,DB-12970,Darren Budd,11/12/2018,US-2018-159618,77036,OFF-PA-10004100,Xerox 216,11/16/2018,Standard Class
Dallas,United States,AH-10690,Anna Häberlin,8/5/2019,CA-2019-112214,75220,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",8/11/2019,Standard Class
Dallas,United States,AS-10285,Alejandro Savely,5/21/2020,CA-2020-114209,75081,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,5/26/2020,Standard Class
Arlington,United States,AH-10075,Adam Hart,12/17/2020,CA-2020-147109,76017,OFF-PA-10001972,Xerox 214,12/21/2020,Standard Class
San Antonio,United States,KE-16420,Katrina Edelman,6/1/2019,US-2019-163685,78207,OFF-PA-10002606,Xerox 1928,6/5/2019,Standard Class
Dallas,United States,JG-15805,John Grady,10/7/2018,CA-2018-132801,75217,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",10/12/2018,Standard Class
Odessa,United States,JG-15310,Jason Gross,11/24/2021,CA-2021-103765,79762,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",11/30/2021,Standard Class
Chicago,United States,KB-16600,Ken Brennan,6/21/2020,CA-2020-168361,60623,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,6/25/2020,Standard Class
Dallas,United States,HM-14860,Harry Marie,7/21/2018,CA-2018-129189,75217,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,7/25/2018,Standard Class
Dallas,United States,AH-10690,Anna Häberlin,8/5/2019,CA-2019-112214,75220,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,8/11/2019,Standard Class
Dallas,United States,LS-16945,Linda Southworth,7/5/2021,CA-2021-100223,75220,OFF-BI-10004492,Tuf-Vin Binders,7/10/2021,Standard Class
Huntsville,United States,CM-12715,Craig Molinari,10/10/2018,CA-2018-103492,77340,OFF-BI-10004140,Avery Non-Stick Binders,10/15/2018,Standard Class
Mcallen,United States,SG-20890,Susan Gilcrest,5/18/2021,CA-2021-112536,78501,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5/23/2021,Standard Class
Chicago,United States,JS-15595,Jill Stevenson,9/2/2021,CA-2021-111220,60653,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,9/8/2021,Standard Class
Chicago,United States,TS-21205,Thomas Seio,12/9/2018,CA-2018-169649,60653,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,12/15/2018,Standard Class
Dallas,United States,KN-16450,Kean Nguyen,7/9/2019,CA-2019-123456,75220,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",7/13/2019,Standard Class
Houston,United States,LR-17035,Lisa Ryan,9/26/2020,CA-2020-143406,77041,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,9/30/2020,Standard Class
Houston,United States,DH-13075,Dave Hallsten,6/24/2020,CA-2020-166240,77095,OFF-AP-10002082,Holmes HEPA Air Purifier,6/28/2020,Standard Class
Dallas,United States,AS-10285,Alejandro Savely,5/21/2020,CA-2020-114209,75081,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",5/26/2020,Standard Class
Fort Worth,United States,BB-11545,Brenda Bowman,11/21/2019,CA-2019-107083,76106,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,11/27/2019,Standard Class
San Antonio,United States,VB-21745,Victoria Brennan,11/23/2019,CA-2019-111395,78207,OFF-BI-10002867,GBC Recycled Regency Composition Covers,11/27/2019,Standard Class
Chicago,United States,SP-20545,Sibella Parks,4/21/2020,US-2020-103646,60623,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,4/26/2020,Standard Class
Dallas,United States,HM-14860,Harry Marie,7/21/2018,CA-2018-129189,75217,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,7/25/2018,Standard Class
Fort Worth,United States,BB-11545,Brenda Bowman,11/21/2019,CA-2019-107083,76106,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,11/27/2019,Standard Class
Mesquite,United States,SS-20140,Saphhira Shifley,11/23/2018,CA-2018-120544,75150,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",11/27/2018,Standard Class
Chicago,United States,SH-19975,Sally Hughsby,5/21/2020,CA-2020-125920,60610,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",5/28/2020,Standard Class
Decatur,United States,MC-17635,Matthew Clasen,6/24/2021,US-2021-151316,62521,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,6/30/2021,Standard Class
Carrollton,United States,HM-14860,Harry Marie,8/4/2021,CA-2021-146367,75007,OFF-BI-10002827,Avery Durable Poly Binders,8/8/2021,Standard Class
Houston,United States,SF-20965,Sylvia Foulston,9/17/2019,CA-2019-143077,77041,OFF-BI-10000088,GBC Imprintable Covers,9/21/2019,Standard Class
Houston,United States,CS-11845,Cari Sayre,4/2/2019,CA-2019-136378,77070,OFF-BI-10003707,Aluminum Screw Posts,4/7/2019,Standard Class
Austin,United States,CV-12805,Cynthia Voltz,5/9/2020,US-2020-144057,78745,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,5/13/2020,Standard Class
Arlington,United States,MZ-17515,Mary Zewe,6/11/2020,CA-2020-169922,76017,OFF-BI-10003784,Computer Printout Index Tabs,6/17/2020,Standard Class
Arlington,United States,MZ-17515,Mary Zewe,6/11/2020,CA-2020-169922,76017,OFF-BI-10001617,GBC Wire Binding Combs,6/17/2020,Standard Class
Austin,United States,CV-12805,Cynthia Voltz,5/9/2020,US-2020-144057,78745,OFF-BI-10002852,Ibico Standard Transparent Covers,5/13/2020,Standard Class
Chicago,United States,AB-10600,Ann Blume,11/18/2018,CA-2018-115336,60623,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",11/25/2018,Standard Class
Chicago,United States,BP-11050,Barry Pond,12/19/2020,CA-2020-108364,60623,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,12/24/2020,Standard Class
Chicago,United States,HG-14965,Henry Goldwyn,12/7/2021,US-2021-122714,60653,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,12/13/2021,Standard Class
Peoria,United States,LO-17170,Lori Olson,12/28/2021,CA-2021-163860,61604,OFF-BI-10003784,Computer Printout Index Tabs,1/1/2022,Standard Class
Dallas,United States,DB-13120,David Bremer,1/12/2021,US-2021-148551,75217,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,1/16/2021,Standard Class
Fort Worth,United States,BB-11545,Brenda Bowman,11/21/2019,CA-2019-107083,76106,OFF-BI-10002194,Cardinal Hold-It CD Pocket,11/27/2019,Standard Class
Houston,United States,ON-18715,Odella Nelson,5/17/2019,US-2019-117184,77095,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,5/21/2019,Standard Class
Houston,United States,RP-19270,Rachel Payne,8/6/2019,CA-2019-135251,77095,OFF-BI-10001097,Avery Hole Reinforcements,8/10/2019,Standard Class
Huntsville,United States,CM-12715,Craig Molinari,10/10/2018,CA-2018-103492,77340,OFF-BI-10004817,GBC Personal VeloBind Strips,10/15/2018,Standard Class
Chicago,United States,EA-14035,Erin Ashbrook,2/16/2020,CA-2020-168956,60623,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,2/20/2020,Standard Class
Austin,United States,CV-12805,Cynthia Voltz,5/9/2020,US-2020-144057,78745,OFF-BI-10002353,GBC VeloBind Cover Sets,5/13/2020,Standard Class
Chicago,United States,MK-17905,Michael Kennedy,6/16/2021,US-2021-132206,60653,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,6/21/2021,Standard Class
Bryan,United States,MY-18295,Muhammed Yedwab,3/15/2020,CA-2020-149272,77803,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",3/19/2020,Standard Class
Dallas,United States,SC-20770,Stewart Carmichael,3/2/2021,CA-2021-146024,75081,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,3/8/2021,Standard Class
Mcallen,United States,SG-20890,Susan Gilcrest,5/18/2021,CA-2021-112536,78501,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5/23/2021,Standard Class
Missouri City,United States,ML-18040,Michelle Lonsdale,6/4/2021,CA-2021-158953,77489,OFF-BI-10002557,Presstex Flexible Ring Binders,6/8/2021,Standard Class
Pearland,United States,SH-19975,Sally Hughsby,9/22/2021,US-2021-108245,77581,OFF-BI-10000773,Insertable Tab Post Binder Dividers,9/27/2021,Standard Class
San Antonio,United States,BB-10990,Barry Blumstein,11/2/2019,CA-2019-141810,78207,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,11/7/2019,Standard Class
Houston,United States,HK-14890,Heather Kirkland,3/26/2021,US-2021-141677,77070,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,3/30/2021,Standard Class
Chicago,United States,SP-20545,Sibella Parks,4/21/2020,US-2020-103646,60623,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",4/26/2020,Standard Class
San Antonio,United States,KE-16420,Katrina Edelman,6/1/2019,US-2019-163685,78207,OFF-BI-10001890,Avery Poly Binder Pockets,6/5/2019,Standard Class
Dallas,United States,LS-16945,Linda Southworth,7/5/2021,CA-2021-100223,75220,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",7/10/2021,Standard Class
Fort Worth,United States,DB-13555,Dorothy Badders,5/6/2021,US-2021-133200,76106,OFF-BI-10002827,Avery Durable Poly Binders,5/11/2021,Standard Class
Vineland,United States,BB-11545,Brenda Bowman,12/26/2020,CA-2020-155166,8360,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,1/2/2021,Standard Class
New York City,United States,AC-10615,Ann Chong,9/2/2021,CA-2021-157987,10009,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,9/6/2021,Standard Class
New York City,United States,BS-11590,Brendan Sweed,9/6/2019,US-2019-109015,10011,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,9/12/2019,Standard Class
Bristol,United States,CA-12310,Christine Abelman,7/19/2018,US-2018-150434,6010,OFF-BI-10002160,Acco Hanging Data Binders,7/24/2018,Standard Class
Lawrence,United States,JB-15400,Jennifer Braxton,8/19/2021,CA-2021-132339,1841,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,8/23/2021,Standard Class
Baltimore,United States,MY-18295,Muhammed Yedwab,4/28/2018,CA-2018-118976,21215,OFF-LA-10000452,Avery 488,5/3/2018,Standard Class
Lawrence,United States,JW-15220,Jane Waco,4/30/2019,US-2019-115238,1841,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),5/4/2019,Standard Class
Perth Amboy,United States,MC-17590,Matt Collister,7/17/2020,CA-2020-131835,8861,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",7/21/2020,Standard Class
New York City,United States,MM-18280,Muhammed MacIntyre,10/6/2021,CA-2021-109099,10009,OFF-PA-10001033,Xerox 1893,10/11/2021,Standard Class
New York City,United States,TS-21370,Todd Sumrall,11/24/2021,CA-2021-166436,10035,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11/28/2021,Standard Class
Rochester,United States,DK-13225,Dean Katz,12/20/2021,CA-2021-105480,14609,OFF-PA-10002787,Xerox 227,12/26/2021,Standard Class
New York City,United States,CS-12490,Cindy Schnelling,4/18/2020,CA-2020-144785,10009,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",4/23/2020,Standard Class
Bangor,United States,ML-17395,Marina Lichtenstein,8/4/2018,CA-2018-134215,4401,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,8/8/2018,Standard Class
Columbia,United States,MF-17665,Maureen Fritzler,7/22/2020,CA-2020-114307,21044,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,7/26/2020,Standard Class
Revere,United States,EH-13765,Edward Hooks,9/10/2019,US-2019-147242,2151,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,9/14/2019,Standard Class
Orange,United States,DG-13300,Deirdre Greer,11/1/2018,CA-2018-139423,7050,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,11/5/2018,Standard Class
Perth Amboy,United States,MC-17590,Matt Collister,7/17/2020,CA-2020-131835,8861,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,7/21/2020,Standard Class
Long Beach,United States,SP-20620,Stefania Perrino,9/8/2018,CA-2018-123127,11561,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,9/12/2018,Standard Class
Baltimore,United States,MY-18295,Muhammed Yedwab,4/28/2018,CA-2018-118976,21215,OFF-AR-10004752,Blackstonian Pencils,5/3/2018,Standard Class
Lawrence,United States,SC-20260,Scott Cohen,1/17/2019,CA-2019-152681,1841,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,1/22/2019,Standard Class
New York City,United States,AC-10615,Ann Chong,9/2/2021,CA-2021-157987,10009,OFF-AR-10000658,Newell 324,9/6/2021,Standard Class
Bristol,United States,CA-12310,Christine Abelman,7/19/2018,US-2018-150434,6010,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",7/24/2018,Standard Class
Waterbury,United States,CP-12340,Christine Phan,6/17/2020,CA-2020-133613,6708,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,6/22/2020,Standard Class
Baltimore,United States,MY-18295,Muhammed Yedwab,4/28/2018,CA-2018-118976,21215,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5/3/2018,Standard Class
Revere,United States,KH-16330,Katharine Harms,4/1/2018,CA-2018-138359,2151,OFF-BI-10000145,Zipper Ring Binder Pockets,4/6/2018,Standard Class
Morristown,United States,GK-14620,Grace Kelly,12/18/2020,CA-2020-101546,7960,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,12/24/2020,Standard Class
New York City,United States,BG-11695,Brooke Gillingham,1/5/2019,CA-2019-108588,10009,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1/10/2019,Standard Class
New York City,United States,DG-13300,Deirdre Greer,11/28/2021,CA-2021-123372,10035,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",12/2/2021,Standard Class
Wilmington,United States,GR-14560,Georgia Rosenberg,11/19/2018,US-2018-123183,19805,OFF-LA-10001569,Avery 499,11/25/2018,Standard Class
New York City,United States,DJ-13510,Don Jones,2/11/2021,US-2021-118535,10024,OFF-LA-10001297,Avery 473,2/15/2021,Standard Class
New York City,United States,TB-21175,Thomas Boland,4/1/2020,CA-2020-161473,10035,OFF-LA-10001297,Avery 473,4/5/2020,Standard Class
Franklin,United States,CB-12535,Claudia Bergmann,7/9/2019,CA-2019-111094,2038,OFF-PA-10001609,Tops Wirebound Message Log Books,7/13/2019,Standard Class
New York City,United States,AR-10825,Anthony Rawles,7/20/2021,US-2021-108343,10009,OFF-PA-10000743,Xerox 1977,7/25/2021,Standard Class
New York City,United States,EH-13765,Edward Hooks,5/2/2020,CA-2020-158155,10009,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,5/6/2020,Standard Class
New York City,United States,PW-19030,Pauline Webber,10/14/2020,CA-2020-113607,10009,OFF-PA-10001970,Xerox 1908,10/18/2020,Standard Class
New York City,United States,BW-11110,Bart Watters,10/13/2020,CA-2020-101161,10024,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,10/20/2020,Standard Class
Rochester,United States,JC-16105,Julie Creighton,10/23/2021,CA-2021-139913,14609,OFF-PA-10003739,Xerox 1969,10/29/2021,Standard Class
Providence,United States,TH-21115,Thea Hudgings,7/8/2020,CA-2020-152520,2908,OFF-PA-10000289,Xerox 213,7/12/2020,Standard Class
Clinton,United States,KH-16630,Ken Heidel,9/18/2019,CA-2019-109575,20735,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,9/23/2019,Standard Class
Lakewood,United States,TC-21145,Theresa Coyne,9/15/2021,CA-2021-124205,8701,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",9/19/2021,Standard Class
New York City,United States,CK-12760,Cyma Kinney,11/13/2020,CA-2020-101336,10011,OFF-ST-10000876,Eldon Simplefile Box Office,11/18/2020,Standard Class
New York City,United States,JS-15685,Jim Sink,6/19/2021,CA-2021-169999,10035,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,6/26/2021,Standard Class
Long Beach,United States,GT-14635,Grant Thornton,6/6/2018,CA-2018-159520,11561,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,6/11/2018,Standard Class
Laurel,United States,MD-17860,Michael Dominguez,5/28/2021,CA-2021-100055,20707,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,6/1/2021,Standard Class
Bridgeton,United States,JM-15655,Jim Mitchum,10/29/2020,CA-2020-112389,8302,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11/2/2020,Standard Class
New York City,United States,TH-21235,Tiffany House,12/23/2018,CA-2018-114517,10024,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,12/27/2018,Standard Class
New York City,United States,TT-21265,Tim Taslimi,10/2/2020,CA-2020-134376,10024,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,10/6/2020,Standard Class
Watertown,United States,BG-11695,Brooke Gillingham,5/11/2018,CA-2018-127523,13601,OFF-AP-10004249,Staple holder,5/18/2018,Standard Class
Waterbury,United States,CP-12340,Christine Phan,6/17/2020,CA-2020-133613,6708,OFF-AR-10003829,Newell 35,6/22/2020,Standard Class
Newark,United States,DB-13555,Dorothy Badders,3/2/2021,CA-2021-104885,19711,OFF-AR-10001615,Newell 34,3/8/2021,Standard Class
New York City,United States,AC-10615,Ann Chong,9/2/2021,CA-2021-157987,10009,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,9/6/2021,Standard Class
New York City,United States,BG-11695,Brooke Gillingham,1/5/2019,CA-2019-108588,10009,OFF-AR-10001615,Newell 34,1/10/2019,Standard Class
New York City,United States,CS-12490,Cindy Schnelling,4/18/2020,CA-2020-144785,10009,OFF-AR-10001573,American Pencil,4/23/2020,Standard Class
New York City,United States,TB-21355,Todd Boyes,11/22/2020,CA-2020-154711,10009,OFF-AR-10001860,BIC Liqua Brite Liner,11/26/2020,Standard Class
New York City,United States,EB-13750,Edward Becker,11/11/2020,CA-2020-145548,10011,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",11/16/2020,Standard Class
Columbia,United States,MF-17665,Maureen Fritzler,7/22/2020,CA-2020-114307,21044,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,7/26/2020,Standard Class
Franklin,United States,CB-12535,Claudia Bergmann,7/9/2019,CA-2019-111094,2038,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",7/13/2019,Standard Class
Leominster,United States,GP-14740,Guy Phonely,11/26/2019,CA-2019-117961,1453,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11/30/2019,Standard Class
New York City,United States,JD-16150,Justin Deggeller,11/19/2021,CA-2021-168858,10011,OFF-EN-10001415,Staple envelope,11/23/2021,Standard Class
New York City,United States,KH-16330,Katharine Harms,11/20/2018,CA-2018-140396,10024,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",11/25/2018,Standard Class
Clinton,United States,ON-18715,Odella Nelson,12/2/2018,CA-2018-154095,20735,OFF-PA-10002923,Xerox 1942,12/7/2018,Standard Class
Leominster,United States,GP-14740,Guy Phonely,11/26/2019,CA-2019-117961,1453,OFF-PA-10001274,Loose Memo Sheets,11/30/2019,Standard Class
New Bedford,United States,NC-18535,Nick Crebassa,12/24/2021,CA-2021-148355,2740,OFF-PA-10001972,Xerox 214,12/28/2021,Standard Class
Long Beach,United States,AR-10825,Anthony Rawles,3/8/2019,CA-2019-160213,11561,OFF-PA-10003848,Xerox 1997,3/13/2019,Standard Class
New York City,United States,DK-13150,David Kendrick,12/20/2021,CA-2021-102197,10009,OFF-PA-10004156,Xerox 188,12/26/2021,Standard Class
New York City,United States,JP-15460,Jennifer Patt,2/13/2021,CA-2021-104906,10009,OFF-PA-10001184,Xerox 1903,2/17/2021,Standard Class
New York City,United States,SC-20260,Scott Cohen,6/26/2021,CA-2021-107132,10009,OFF-PA-10003790,Xerox 1991,6/30/2021,Standard Class
New York City,United States,MF-18250,Monica Federle,8/9/2019,CA-2019-128013,10035,OFF-PA-10001815,Xerox 1885,8/16/2019,Standard Class
New York City,United States,MM-18280,Muhammed MacIntyre,9/18/2021,CA-2021-148068,10035,OFF-PA-10001639,Xerox 203,9/25/2021,Standard Class
Fairfield,United States,NG-18355,Nat Gilpin,2/16/2021,CA-2021-120019,6824,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,2/21/2021,Standard Class
Newark,United States,YS-21880,Yana Sorensen,1/12/2019,CA-2019-156755,19711,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",1/18/2019,Standard Class
Lawrence,United States,GZ-14545,George Zrebassa,9/28/2018,CA-2018-107153,1841,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",10/3/2018,Standard Class
Bridgeton,United States,JM-15655,Jim Mitchum,10/29/2020,CA-2020-112389,8302,OFF-ST-10000419,"Rogers Jumbo File, Granite",11/2/2020,Standard Class
New York City,United States,AG-10525,Andy Gerbode,9/7/2019,CA-2019-164084,10011,OFF-ST-10003638,Mobile Personal File Cube,9/12/2019,Standard Class
New York City,United States,CK-12760,Cyma Kinney,11/13/2020,CA-2020-101336,10011,OFF-ST-10004258,Portable Personal File Box,11/18/2020,Standard Class
New York City,United States,EB-13750,Edward Becker,11/11/2020,CA-2020-145548,10011,OFF-ST-10002562,Staple magnet,11/16/2020,Standard Class
New York City,United States,BW-11110,Bart Watters,10/13/2020,CA-2020-101161,10024,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,10/20/2020,Standard Class
Oceanside,United States,BV-11245,Benjamin Venier,2/21/2020,US-2020-168410,11572,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",2/26/2020,Standard Class
Woonsocket,United States,KH-16690,Kristen Hastings,5/23/2019,CA-2019-119102,2895,OFF-ST-10004507,Advantus Rolling Storage Box,5/27/2019,Standard Class
New York City,United States,TB-21175,Thomas Boland,4/1/2020,CA-2020-161473,10035,OFF-SU-10001574,Acme Value Line Scissors,4/5/2020,Standard Class
